,train_loss,val_loss,PSNR
0,0.0004574018137645908,0.16329312698841095,24.975360870361328
1,0.0001596521539846435,0.00016390936956740915,24.975360870361328
2,0.00015590276595903562,0.00015696627150755375,24.975360870361328
3,0.00015401966212666595,0.0001545394101412967,24.975360870361328
4,0.00015279220137745143,0.00015306053603999316,24.975360870361328
5,0.00015185956630157306,0.00015283550580497831,24.975360870361328
6,0.00015115294309216552,0.00015107078794389964,24.975360870361328
7,0.00015065884910873137,0.00015075918501242995,24.975360870361328
8,0.00015021537262946367,0.00015008681598119438,24.975360870361328
9,0.0001498551983386278,0.00014996456960216165,24.975360870361328
10,0.0001496461075497791,0.0001510670445859432,24.975360870361328
11,0.00014941795609774999,0.00014932662979699673,24.975360870361328
12,0.00014927761633880436,0.00015065722912549972,24.975360870361328
13,0.0001491466105275322,0.00014915977325290441,24.975360870361328
14,0.00014901355890324338,0.0001489333525300026,24.975360870361328
15,0.00014892600080929696,0.0001487867157906294,24.975360870361328
16,0.00014880014745285734,0.00014869037496391684,24.975360870361328
17,0.00014869516342296265,0.00014849014102946966,24.975360870361328
18,0.00014862714231712743,0.00014885030395817012,24.975360870361328
19,0.00014855995981488378,0.0001483994510024786,24.975360870361328
