,train_loss,val_loss,PSNR
0,0.000972970494069159,0.0024884137619286774,12.666954040527344
1,0.0007429920770227909,0.0007411677991971373,12.666954040527344
2,0.0007426373053807765,0.00074004609528929,12.666954040527344
3,0.0007424955161754042,0.0007397686505690217,12.666954040527344
4,0.0007425489183980971,0.0007434950727969408,12.666954040527344
5,0.000742492732964456,0.0007400592807680368,12.666954040527344
6,0.0007425543908961117,0.0007397165115922689,12.666954040527344
7,0.0007425764771644026,0.0007402021875604987,12.666954040527344
8,0.0007426323427353054,0.0007399612724781037,12.666954040527344
9,0.0007425833674846217,0.0007403135672211647,12.666954040527344
10,0.0007426235892809928,0.00074071946144104,12.666954040527344
11,0.0007425855835434049,0.0007416066810488701,12.666954040527344
12,0.0007425511162728071,0.0007397658763453364,12.666954040527344
13,0.0007425926588010043,0.0007412847058847547,12.666954040527344
14,0.0007426219262648373,0.0007398784946650266,12.666954040527344
15,0.0007426063124556095,0.0007412657175213099,12.666954040527344
16,0.0007424918517936021,0.000739941799454391,12.666954040527344
17,0.000742574631772004,0.0007402861187234521,12.666954040527344
18,0.0007425946073606611,0.0007406201174482703,12.666954040527344
19,0.0007426299805752933,0.00074052365552634,12.666954040527344
