,train_loss,val_loss,PSNR
0,0.00016960545197944156,0.004324457844346762,25.23607635498047
1,0.00015153750248719008,0.00015297176053281873,25.23607635498047
2,0.00015007139028748497,0.0001510977105004713,25.23607635498047
3,0.00014939580421778373,0.00015055229971185327,25.23607635498047
4,0.00014882519922684878,0.00014959629189688714,25.23607635498047
5,0.00014836692499229685,0.00014915021592751146,25.23607635498047
6,0.0001479271895834245,0.00014888612597715108,25.23607635498047
7,0.0001475460369954817,0.0001486766681773588,25.23607635498047
8,0.00014728412348194978,0.00014828717419877648,25.23607635498047
9,0.00014707997119403445,0.00014782529626972973,25.23607635498047
10,0.00014688996436307207,0.00014752863605972379,25.23607635498047
11,0.0001467443826782983,0.00014732944567222148,25.23607635498047
12,0.00014667818311136217,0.00014770490149967373,25.23607635498047
13,0.00014655492930323817,0.00014770043559838086,25.23607635498047
14,0.00014648855031118728,0.00014752322032582016,25.23607635498047
15,0.00014642980546923355,0.00014748283671215176,25.23607635498047
16,0.00014637400385108778,0.00014706220738589765,25.23607635498047
17,0.00014626182183274068,0.00014692711464595049,25.23607635498047
18,0.00014627668182947673,0.00014711577796842903,25.23607635498047
19,0.00014622113878140226,0.00014766794252209366,25.23607635498047
